,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
238,PMC4452580,Proteomic profile of KSR1-regulated signalling in response to genotoxic agents in breast cancer,10549_2015_3443_MOESM4_ESM.xlsx,etop_symb_csv-Symbols,1811,122,2.26,1.62e-18,4.40e-15
239,PMC10565639,Single‐cell profiling of muscle‐infiltrating T cells in idiopathic inflammatory myopathies,EMMM-15-e17240-s009.xlsx,Data_Set_EV5-Data_Set_EV5_Differentially_expressed_genes_in_memory_T_cells_from_healthy_control_PBMC_treated_with_collagenase_versus_control,1743,119,2.29,1.65e-18,4.45e-15
240,PMC8552654,Yersinia pseudotuberculosis YopJ Limits Macrophage Response by Downregulating COX-2-Mediated Biosynthesis of PGE2 in a MAPK/ERK-Dependent Manner,spectrum00496-21_supp_1_seq2.xlsx,wt_Yersinia_vs_Ctrl-Symbol,2002,130,2.18,1.83e-18,4.91e-15
241,PMC8552654,Yersinia pseudotuberculosis YopJ Limits Macrophage Response by Downregulating COX-2-Mediated Biosynthesis of PGE2 in a MAPK/ERK-Dependent Manner,spectrum00496-21_supp_1_seq2.xlsx,YopJC172A_vs_wt_Yersinia-Symbol,2002,130,2.18,1.83e-18,4.91e-15
242,PMC4833874,Integrin α11β1 regulates cancer stromal stiffness and promotes tumorigenicity and metastasis in non-small cell lung cancer,onc2015254x10.xls,Sheet1-Unnamed_4,2318,143,2.07,1.88e-18,5.02e-15
243,PMC10581444,Single-cell RNA sequencing of liver fine-needle aspirates captures immune diversity in the blood and liver in chronic hepatitis B patients,hep-78-1525-s005.xlsx,marker_genes_-_CD8-Supplementary_table_All_marker_genes_for_CD8_T_cell_clusters,2147,136,2.12,1.89e-18,5.04e-15
244,PMC9951304,Combined Single‐Cell and Spatial Transcriptomics Reveal the Metabolic Evolvement of Breast Cancer during Early Dissemination,ADVS-10-2205395-s006.xlsx,maker_gene-Data_S2_Marker_genes_for_annotation_of_each_cluster,2419,147,2.04,2.00e-18,5.31e-15
245,PMC8421363,A single-cell atlas of liver metastases of colorectal cancer reveals reprogramming of the tumor microenvironment in response to preoperative chemotherapy,41421_2021_312_MOESM4_ESM.xlsx,Table_S3d_DEGs_T_and_NK_Cells-Table_S3d_DEGs_of_T_and_NK_cell_types,2420,147,2.04,2.08e-18,5.45e-15
246,PMC4636226,T Cell Transcriptomes Describe Patient Subtypes in Systemic Lupus Erythematosus,pone.0141171.s004.xls,Genes_Down_mRNA-Unnamed_3,2420,147,2.04,2.08e-18,5.45e-15
247,PMC9119675,Inflammatory response in hematopoietic stem and progenitor cells triggered by activating SHP2 mutations evokes blood defects,elife-73040-supp3.xlsx,Over_expressed_genes-Gene_Name,2198,138,2.10,2.08e-18,5.45e-15
248,PMC7678849,Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response,41467_2020_19579_MOESM16_ESM.xlsx,Sheet1-Unnamed_1,1389,103,2.49,2.11e-18,5.52e-15
249,PMC9520965,Single-cell analysis of immune cell transcriptome during HIV-1 infection and therapy,12865_2022_523_MOESM5_ESM.xlsx,Positive_markers_In_All_Cluster-gene,2272,141,2.08,2.13e-18,5.53e-15
250,PMC10544016,Single-Cell Characterization of Pulmonary Nodules Implicates Suppression of Immunosurveillance across Early Stages of Lung Adenocarcinoma,can-23-0128_supplementary_table_s4_suppst4.xlsx,Sheet1-primerid,1888,125,2.22,2.19e-18,5.66e-15
251,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM4_ESM.xlsx,17-gene,550,60,3.66,2.24e-18,5.78e-15
252,PMC6433831,Proteomics Study of Peripheral Blood Mononuclear Cells (PBMCs) in Autistic Children,Table_2.XLSX,Table_S2-Table_S2_List_all_quantitative_proteins_in_the_peripheral_blood_mononuclear_cells_PBMCs_in_this_study,2080,133,2.14,2.36e-18,6.03e-15
253,PMC9306798,Differential Phospho‐Signatures in Blood Cells Identify  LRRK2 G2019S Carriers in Parkinson's Disease,MDS-37-1004-s013.xlsx,A-SUPPL_TABLE_9A_Proteins_detected_in_the_study_Quantitative_measures_of_L2PD2-G2019_and_L2PD-R1441G_samples_expressed_as_Log2,2349,144,2.05,2.38e-18,6.03e-15
254,PMC9306798,Differential Phospho‐Signatures in Blood Cells Identify  LRRK2 G2019S Carriers in Parkinson's Disease,MDS-37-1004-s011.xlsx,A-SUPPL_TABLE_10A_Proteins_detected_in_the_study_Quantitative_measures_of_L2NMC_R1441G_and_L2PD_R1441G_samples_expressed_as_Log2,2349,144,2.05,2.38e-18,6.03e-15
255,PMC9306798,Differential Phospho‐Signatures in Blood Cells Identify  LRRK2 G2019S Carriers in Parkinson's Disease,MDS-37-1004-s008.xlsx,A-SUPPL_TABLE_5A_Proteins_detected_in_the_study_Quantitative_measures_of_iPD_and_L2PD_samples_expressed_as_Log2,2349,144,2.05,2.38e-18,6.03e-15
256,PMC9306798,Differential Phospho‐Signatures in Blood Cells Identify  LRRK2 G2019S Carriers in Parkinson's Disease,MDS-37-1004-s015.xlsx,A-SUPPL_TABLE_7A_Proteins_detected_in_nthe_study_Quantitative_measures_of_iPD_and_control_samples_expressed_as_Log2,2349,144,2.05,2.38e-18,6.03e-15
257,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_SLE_PBMC_res0_4-gene,1705,117,2.30,2.46e-18,6.19e-15
258,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s007.xlsx,6j_Tiger-Unnamed_1,2155,136,2.12,2.60e-18,6.53e-15
259,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,a_3_10x_PBMC_SFMC-gene,1753,119,2.28,2.69e-18,6.72e-15
260,PMC4430703,Disruption of SF3B1 results in deregulated expression and splicing of key genes and pathways in myelodysplastic syndrome hematopoietic stem and progenitor cells,leu2014331x11.xlsx,Sup_Table_S9-DEXSeq_MTvsCON-GeneID,1732,118,2.28,2.95e-18,7.34e-15
261,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s099.xlsx,neut_-_fluA_vs_healthy-Unnamed_20,1756,119,2.27,3.07e-18,7.62e-15
262,PMC9377018,Alveolar macrophages in early stage COPD show functional deviations with properties of impaired immune activation,Table_5.xlsx,intermediate_MФ-Genes,1040,86,2.77,3.30e-18,8.15e-15
263,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_TEMRA-CD8_NK-like_TEMRA_cells,2162,136,2.11,3.44e-18,8.45e-15
264,PMC9152104,Cellular and immunometabolic mechanisms of inflammation in depression: Preliminary findings from single cell RNA sequencing and a tribute to Bruce McEwen,mmc2.xlsx,Table_S1B_Markers_per_cluster-Gene,1854,123,2.22,3.81e-18,9.33e-15
265,PMC5490191,Attenuation of RNA polymerase II pausing mitigates BRCA1-associated R-loop accumulation and tumorigenesis,ncomms15908-s2.xlsx,genes-Unnamed_13,2141,135,2.11,3.92e-18,9.56e-15
266,PMC9745782,Single-cell analyses reveal the therapeutic effects of ATHENA and its mechanism in a rhabdomyosarcoma patient,DataSheet_5.xlsx,GSEA_scSTAR-C3_Myeloid-Unnamed_1,458,54,3.95,4.11e-18,1.00e-14
267,PMC10119302,Anti-PD-1 therapy achieves favorable outcomes in HBV-positive non-liver cancer,41389_2023_468_MOESM8_ESM.xlsx,Table_S7-Unnamed_9,2464,148,2.01,4.21e-18,1.02e-14
268,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,NK-Gene_symbol,1951,127,2.18,4.26e-18,1.03e-14
269,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_CD14_Monocytes-Gene,735,70,3.19,4.44e-18,1.07e-14
270,PMC8594918,Intraocular dendritic cells characterize HLA-B27-associated acute anterior uveitis,elife-67396-supp1.xlsx,1e-Supplementary_File_1e_List_of_DE_genes_per_meta_cluster_in_Figure_3,1788,120,2.25,4.53e-18,1.09e-14
271,PMC9509553,Longitudinal multi-omics analysis identifies early blood-based predictors of anti-TNF therapy response in inflammatory bowel disease,13073_2022_1112_MOESM1_ESM.xlsx,Table_S6-Unnamed_1,1233,95,2.58,4.81e-18,1.15e-14
272,PMC9718398,Systematic proximal mapping of the classical RAD51 paralogs unravel functionally and clinically relevant interactors for genome stability,pgen.1010495.s014.xlsx,RAD51C_BioID_HU-PreyGene,2344,143,2.04,5.04e-18,1.20e-14
273,PMC9509553,Longitudinal multi-omics analysis identifies early blood-based predictors of anti-TNF therapy response in inflammatory bowel disease,13073_2022_1112_MOESM1_ESM.xlsx,Table_S6-Table_S6_Comparison_of_DEGs_in_patients_who_did_not_attain_remission_at_week_14_between_discovery_and_replication_cohorts,1234,95,2.58,5.08e-18,1.20e-14
274,PMC10126311,Integrating single‐cell RNA sequencing with spatial transcriptomics reveals an immune landscape of human myometrium during labour,CTM2-13-e1234-s005.xlsx,Table_S5-Unnamed_23,988,83,2.82,5.45e-18,1.29e-14
275,PMC4430703,Disruption of SF3B1 results in deregulated expression and splicing of key genes and pathways in myelodysplastic syndrome hematopoietic stem and progenitor cells,leu2014331x11.xlsx,Sup_Table_S9-DEXSeq_MTvsCON-GeneName,1746,118,2.27,5.49e-18,1.29e-14
276,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd06.xlsx,LC1-Supplemental_Dataset_6,1770,119,2.25,5.69e-18,1.34e-14
277,PMC9996085,Single-cell RNA-seq analysis identifies distinct myeloid cells in a case with encephalitis temporally associated with COVID-19 vaccination,Table_4.xlsx,Sheet_1_-_Supplementary_Table_1-Unnamed_7,1864,123,2.21,5.84e-18,1.36e-14
278,PMC9401185,Transcriptome profiling of blood from common bottlenose dolphins (Tursiops truncatus) in the northern Gulf of Mexico to enhance health assessment capabilities,pone.0272345.s004.xlsx,Supplemental_Table_4-Unnamed_2,2176,136,2.09,5.96e-18,1.38e-14
279,PMC8435761,Fatal cytokine release syndrome by an aberrant FLIP/STAT3 axis,41418_2021_866_MOESM2_ESM.xls,Fig4B-gene,1237,95,2.57,5.96e-18,1.38e-14
280,PMC8065101,Characterisation of PALB2 tumours through whole-exome and whole-transcriptomic analyses,41523_2021_254_MOESM1_ESM.xlsx,BRCA2_n_1817-Gene_id,1795,120,2.24,6.14e-18,1.42e-14
281,PMC5323210,Identification of candidate anti-cancer molecular mechanisms of Compound Kushen Injection using functional genomics,oncotarget-07-66003-s003.xlsx,Up_5FUVSCtrl_24hr-Gene_ID,1867,123,2.21,6.63e-18,1.53e-14
282,PMC7924267,A single-cell and spatial atlas of autopsy tissues reveals pathology and cellular targets of SARS-CoV-2,media-19.xlsx,up_7-feature,972,82,2.83,6.94e-18,1.59e-14
283,PMC9088131,Single-cell profiling of human dura and meningioma reveals cellular meningeal landscape and insights into meningioma immune response,13073_2022_1051_MOESM7_ESM.xlsx,T_cell_Tumor_vs_Dura-gene,2354,143,2.04,7.34e-18,1.68e-14
284,PMC10126311,Integrating single‐cell RNA sequencing with spatial transcriptomics reveals an immune landscape of human myometrium during labour,CTM2-13-e1234-s005.xlsx,Table_S5-Unnamed_16,994,83,2.80,7.84e-18,1.78e-14
285,PMC8819920,Single-cell isoform analysis in human immune cells,13059_2022_2615_MOESM2_ESM.xls,TableS3-name,599,62,3.47,7.86e-18,1.78e-14
286,PMC8419186,Peripheral blood transcriptome heterogeneity and prognostic potential in lung cancer revealed by RNA‐Seq,JCMM-25-8271-s002.xlsx,M1-key_module-Turquoise_module_genes,1286,97,2.53,8.32e-18,1.88e-14
287,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM6_ESM.xlsx,A-Markers-Supplementary_Data_3_Seurat_based_clustering_of_all_intratumoral_lymphoid_cells_analyzed_by_scRNA-seq,1140,90,2.65,9.27e-18,2.09e-14
288,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_SLE_PBMC_res0_4-Unnamed_0,1735,117,2.26,9.36e-18,2.10e-14
289,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S35-Table_S35,1553,109,2.35,9.64e-18,2.16e-14
290,PMC8564909,Phospholipase A2 enzymes represent a shared pathogenic pathway in psoriasis and pityriasis rubra pilaris,jciinsight-6-151911-s009.xlsx,PP_only-Element,2164,135,2.09,9.66e-18,2.16e-14
291,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_2,1713,116,2.27,9.83e-18,2.19e-14
292,PMC8047497,Single-cell RNA-seq reveals dynamic change in tumor microenvironment during pancreatic ductal adenocarcinoma malignant progression,mmc7.xlsx,Tcell-Supplementary_Table_S7_List_of_T_cell_marker_genes_Related_to_Figure_4,2339,142,2.03,1.06e-17,2.35e-14
293,PMC9525123,TDO2+ myofibroblasts mediate immune suppression in malignant transformation of squamous cell carcinoma,jci-132-157649-s090.xlsx,S6_DEGs-Unnamed_6,1879,123,2.19,1.10e-17,2.42e-14
294,PMC6352302,Monocytes Latently Infected with Human Cytomegalovirus Evade Neutrophil Killing,mmc2.xlsx,Proteins-Unnamed_3,1974,127,2.16,1.10e-17,2.42e-14
295,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM9_ESM.xlsx,Input-Gene_names,2366,143,2.03,1.15e-17,2.52e-14
296,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,Mac_subcluster_6-Gene-ID,1558,109,2.34,1.22e-17,2.66e-14
297,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-ensembl_gene_id,2244,138,2.06,1.24e-17,2.70e-14
298,PMC4349982,Proteomics-Based Metabolic Modeling Reveals That Fatty Acid Oxidation (FAO) Controls Endothelial Cell (EC) Permeability,supp_M114.045575_mcp.M114.045575,7.xlsx-Proteomics_Matrigel-Gene_names,2394,144,2.02,1.28e-17,2.78e-14
299,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps6_6vsUT-hgnc_symbol,2245,138,2.06,1.28e-17,2.78e-14
300,PMC7707107,Single-Cell Profiling of Ebola Virus Disease In Vivo Reveals Viral and Host Dynamics,mmc4.xlsx,Published_Differentiation_Sets-SaeedEtAl2014_Monocyte_Associated,1167,91,2.61,1.30e-17,2.80e-14
301,PMC9213827,"Iron accumulation induces oxidative stress, while depressing inflammatory polarization in human iPSC-derived microglia",mmc2.xlsx,Summary_DEGs-Control_vs_IFNg_FC,1907,124,2.18,1.32e-17,2.83e-14
302,PMC9279502,Integration of tumor extrinsic and intrinsic features associates with immunotherapy response in non-small cell lung cancer,41467_2022_31769_MOESM6_ESM.xlsx,Fig_S9B-names,1791,119,2.23,1.41e-17,3.03e-14
303,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM6_ESM.xlsx,A-Markers-Unnamed_7,1127,89,2.65,1.43e-17,3.06e-14
304,PMC8724634,"Sensitive Immunopeptidomics by Leveraging Available Large-Scale Multi-HLA Spectral Libraries, Data-Independent Acquisition, and MS/MS Prediction",mmc4.xlsx,JY-PG_Genes,2499,148,1.99,1.50e-17,3.19e-14
305,PMC6078963,A metabolic interplay coordinated by HLX regulates myeloid differentiation and AML through partly overlapping pathways,41467_2018_5311_MOESM6_ESM.xlsx,listcorrel-CORREL40,809,73,3.02,1.55e-17,3.29e-14
306,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-within_genebody,2130,133,2.09,1.72e-17,3.63e-14
307,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,T-cell-ensembl_id,1432,103,2.41,1.78e-17,3.76e-14
308,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM6_ESM.xlsx,Sheet1-Gene_names,1323,98,2.48,1.84e-17,3.83e-14
309,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM4_ESM.xlsx,Sheet1-Gene_names,1323,98,2.48,1.84e-17,3.83e-14
310,PMC9346114,CAF08 adjuvant enables single dose protection against respiratory syncytial virus infection in murine newborns,41467_2022_31709_MOESM5_ESM.xlsx,Sheet1-Gene_names,1323,98,2.48,1.84e-17,3.83e-14
311,PMC4452580,Proteomic profile of KSR1-regulated signalling in response to genotoxic agents in breast cancer,10549_2015_3443_MOESM4_ESM.xlsx,doxo_symb_csv-Unnamed_1,1728,116,2.25,1.90e-17,3.95e-14
312,PMC10013750,Metastasis from the tumor interior and necrotic core formation are regulated by breast cancer-derived angiopoietin-like 7,pnas.2214888120.sd02.xlsx,Annotation_Rat_Core-Gene_Symbol,1988,127,2.14,1.94e-17,4.03e-14
313,PMC8017719,Major alterations in the mononuclear phagocyte landscape associated with COVID-19 severity,pnas.2018587118.sd01.xlsx,MNP_severe_vs_healthy-Unnamed_0,1706,115,2.26,1.99e-17,4.13e-14
314,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S4-Unnamed_7,1919,124,2.17,2.16e-17,4.46e-14
315,PMC9618131,Deterministic programming of human pluripotent stem cells into microglia facilitates studying their role in health and disease,pnas.2123476119.sd02.xlsx,Dataset_2A-Marker_genes_in_microglia_in_coculture_with_organoids_and_MGLs_in_vitro,1485,105,2.37,2.68e-17,5.50e-14
316,PMC6456868,A Study into the ADP-Ribosylome of IFN-γ-Stimulated THP-1 Human Macrophage-like Cells Identifies ARTD8/PARP14 and ARTD9/PARP9 ADP-Ribosylation,pr8b00895_si_002.xlsx,Table_S3-Table_S3_List_of_enriched_proteins_and_abundances_using_10H_antibody_workflow,1901,123,2.17,2.74e-17,5.61e-14
317,PMC7921413,Identification of leukemic and pre-leukemic stem cells by clonal tracking from single-cell transcriptomics,41467_2021_21650_MOESM5_ESM.xlsx,002_DE-CD34-_Blasts_Intermediate,1878,122,2.18,2.82e-17,5.76e-14
318,PMC6510750,Common functional alterations identified in blood transcriptome of autoimmune cholestatic liver and inflammatory bowel diseases,41598_2019_43699_MOESM3_ESM.xlsx,PSC-Ctrl-SYMBOL,2492,147,1.98,2.88e-17,5.87e-14
319,PMC7721881,Improving the informativeness of Mendelian disease-derived pathogenicity scores for common disease,41467_2020_20087_MOESM11_ESM.xlsx,Supplementary_Data_8B-FinucaneSEG_Spleen,1951,125,2.15,3.01e-17,6.11e-14
320,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__TEM1-CD8_effector_memory_T_cells_1,1975,126,2.14,3.02e-17,6.11e-14
321,PMC8209092,Proteomic analysis of chicken bone marrow-derived dendritic cells in response to an inactivated IBV + NDV poultry vaccine,41598_2021_89810_MOESM2_ESM.xlsx,identification_qual_DEPs-Symbol,1556,108,2.33,3.15e-17,6.27e-14
322,PMC8209092,Proteomic analysis of chicken bone marrow-derived dendritic cells in response to an inactivated IBV + NDV poultry vaccine,41598_2021_89810_MOESM2_ESM.xlsx,log2_norm_ratios-Symbol,1556,108,2.33,3.15e-17,6.27e-14
323,PMC8209092,Proteomic analysis of chicken bone marrow-derived dendritic cells in response to an inactivated IBV + NDV poultry vaccine,41598_2021_89810_MOESM2_ESM.xlsx,identification_quant_DEPs-Symbol,1556,108,2.33,3.15e-17,6.27e-14
324,PMC8209092,Proteomic analysis of chicken bone marrow-derived dendritic cells in response to an inactivated IBV + NDV poultry vaccine,41598_2021_89810_MOESM2_ESM.xlsx,sample_CR_ratios-Symbol,1556,108,2.33,3.15e-17,6.27e-14
325,PMC8209092,Proteomic analysis of chicken bone marrow-derived dendritic cells in response to an inactivated IBV + NDV poultry vaccine,41598_2021_89810_MOESM3_ESM.xlsx,FDR-adj_p-values-Symbol,1556,108,2.33,3.15e-17,6.27e-14
326,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-gene,2122,132,2.08,3.24e-17,6.44e-14
327,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Classical_Mo_-_cluster_VI-Table_S1_Markers_for_identification_of_single_cell_clusters_and_markers_differentially_expressed_with_obesity_at_T3_Related_to_Figure_3,310,43,4.65,3.25e-17,6.44e-14
328,PMC6874669,"Integrated Transcriptomics, Proteomics, and Glycomics Reveals the Association between Up-regulation of Sialylated N-glycans/Integrin and Breast Cancer Brain Metastasis",41598_2019_53984_MOESM2_ESM.xlsx,Table_S1A-Table_S1A_Quantitation_of_proteins_from_six_cell_lines,1558,108,2.32,3.45e-17,6.81e-14
329,PMC8831582,Deciphering spatial genomic heterogeneity at a single cell resolution in multiple myeloma,41467_2022_28266_MOESM3_ESM.xls,NDMM04-gene,1696,114,2.25,3.54e-17,6.97e-14
330,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_5_ddac043.xlsx,T-cell-gene,1448,103,2.38,3.84e-17,7.54e-14
331,PMC9854207,Genome-wide characterization of alternative splicing in blood cells of COVID-19 and respiratory infections of relevance,mmc7.xlsx,influenza-Unnamed_2,1607,110,2.29,4.04e-17,7.90e-14
332,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_2.xlsx,c6-gene,1816,119,2.20,4.08e-17,7.95e-14
333,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM5_ESM.xlsx,Sheet1-Gene_names,2227,136,2.05,4.19e-17,8.16e-14
334,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_Teff-CD8_NK-like_early_effector_T_cells,2179,134,2.06,4.40e-17,8.54e-14
335,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S4-Unnamed_0,1982,125,2.14,4.51e-17,8.71e-14
336,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_2.xlsx,CRC_CD8-gene,2107,131,2.08,4.66e-17,8.98e-14
337,PMC10017504,Quantitative sequencing using BID-seq uncovers abundant pseudouridines in mammalian mRNA at base resolution,41587_2022_1505_MOESM8_ESM.xlsx,Supplementary_Fig_3i-Unnamed_9,731,68,3.12,4.76e-17,9.15e-14
338,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s005.xlsx,10b_Hamster-Unnamed_1,2483,146,1.97,5.14e-17,9.85e-14
339,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-Unnamed_0,2136,132,2.07,5.55e-17,1.06e-13
340,PMC7176434,Linking indirect effects of cytomegalovirus in transplantation to modulation of monocyte innate immune function,aax9856_Table_S9.xlsx,up_-_CT00C-feature,1593,109,2.29,6.00e-17,1.14e-13
341,PMC9509601,Intratumor heterogeneity and T cell exhaustion in primary CNS lymphoma,13073_2022_1110_MOESM6_ESM.xlsx,myeloid2-gene,1945,124,2.14,6.20e-17,1.18e-13
342,PMC8115394,Tumor and immune reprogramming during immunotherapy in advanced renal cell carcinoma,mmc4.xlsx,A-Table_S3_Differential_expression_results_for_all_myeloid_clusters_TAM-related_gene_signatures_and_published_gene_signatures_for_GSEA_Related_to_Figure_3,1571,108,2.30,6.22e-17,1.18e-13
343,PMC10312665,Sorafenib inhibits invasion of multicellular organoids that mimic Lymphangioleiomyomatosis nodules,media-3.csv,FeatureID,2115,131,2.08,6.34e-17,1.20e-13
344,PMC6138639,The ZZ-type zinc finger of ZZZ3 modulates the ATAC complex-mediated histone acetylation and gene activation,41467_2018_6247_MOESM4_ESM.xlsx,S1_3_Flag-YEATS2_ChIP_peaks-within_genebody,2440,144,1.98,6.74e-17,1.27e-13
345,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Maternal_CD14_Monocytes-Gene,736,68,3.10,6.76e-17,1.27e-13
346,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-nearest_TSS,1876,121,2.16,6.89e-17,1.29e-13
347,PMC10350077,Proteomics and phosphoproteomics profiling in glutamatergic neurons and microglia in an iPSC model of Jansen de Vries Syndrome,media-7.xlsx,Microglia_P_LPS_All_Up_GO-Gene_Symbol,2441,144,1.98,6.98e-17,1.30e-13
348,PMC10312665,Sorafenib inhibits invasion of multicellular organoids that mimic Lymphangioleiomyomatosis nodules,media-3.csv,FeatureName,2118,131,2.07,7.11e-17,1.32e-13
349,PMC8155708,A Cancer Cell Cluster Marked by LincRNA MEG3 Leads Pancreatic Ductal Adenocarcinoma Metastasis,Table_1.xlsx,Cluster_2-Genes,2442,144,1.98,7.23e-17,1.34e-13
350,PMC5430950,Transcriptional landscape of epithelial and immune cell populations revealed through FACS-seq of healthy human skin,41598_2017_1468_MOESM3_ESM.xls,DC_vs_CD8_DE_Genes-Supplementary_Table_S2_Differentially_Expressed_Genes,2342,140,2.00,7.42e-17,1.37e-13
351,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM2_ESM.xlsx,lps24vsUT-ensembl_gene_id,1784,117,2.20,7.65e-17,1.41e-13
352,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,d_1607_SS2_5_10x_PB_SF_T_cells-gene,2444,144,1.97,7.76e-17,1.43e-13
353,PMC9439955,Histone acetylome-wide associations in immune cells from individuals with active Mycobacterium tuberculosis infection,41564_2021_1049_MOESM4_ESM.xlsx,SupTable34-Gene_Name,628,62,3.31,7.83e-17,1.44e-13
354,PMC6486619,Dynamic gene regulation by nuclear colony-stimulating factor 1 receptor in human monocytes and macrophages,41467_2019_9970_MOESM16_ESM.xls,intersect_CFMS_6h_H3K4me3_annot-Nearest_Ensembl,1622,110,2.27,7.86e-17,1.44e-13
