,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
261,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc5.xlsx,NK-Differential_testing_of_paired_DORC_gene_expression_across_single_cells_for_annotated_NK_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
262,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc5.xlsx,CD8-Differential_testing_of_paired_DORC_gene_expression_across_single_cells_for_annotated_CD8_T_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
263,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc4.xlsx,B-Differential_testing_of_DORC_accessibility_scores_across_single_cells_for_annotated_B_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
264,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc4.xlsx,CD4-Differential_testing_of_DORC_accessibility_scores_across_single_cells_for_annotated_CD4_T_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
265,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc5.xlsx,CD4-Differential_testing_of_paired_DORC_gene_expression_across_single_cells_for_annotated_CD4_T_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
266,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc4.xlsx,NK-Differential_testing_of_DORC_accessibility_scores_across_single_cells_for_annotated_NK_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
267,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc5.xlsx,B-Differential_testing_of_paired_DORC_gene_expression_across_single_cells_for_annotated_B_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
268,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc4.xlsx,CD8-Differential_testing_of_DORC_accessibility_scores_across_single_cells_for_annotated_CD8_T_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
269,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc5.xlsx,Mono-Differential_testing_of_paired_DORC_gene_expression_across_single_cells_for_annotated_Monocyte_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
270,PMC9534481,Functional inference of gene regulation using single-cell multi-omics,mmc4.xlsx,Mono-Differential_testing_of_DORC_accessibility_scores_across_single_cells_for_annotated_Monocyte_cells_per_treatment_condition_with_respect_to_matched_control_DMSO_condition,1072,79,2.48,4.50e-14,1.08e-10
271,PMC6339527,SWI/SNF remains localized to chromatin in the presence of SCHLAP1,NIHMS1509067-supplement-Sup_Table_2.xls,atac_down_homer_annotated-Unnamed_15,1737,108,2.09,4.70e-14,1.12e-10
272,PMC6138639,The ZZ-type zinc finger of ZZZ3 modulates the ATAC complex-mediated histone acetylation and gene activation,41467_2018_6247_MOESM4_ESM.xlsx,S1_3_Flag-YEATS2_ChIP_peaks-within_genebody,2440,136,1.87,4.89e-14,1.16e-10
273,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,30-gene,1318,90,2.30,5.13e-14,1.21e-10
274,PMC10313375,T-BET and EOMES sustain mature human NK cell identity and antitumor function,jci-133-162530-s116.xlsx,S1A_invivo_KOvsControl-Table_S1A_Differentially_Expressed_Genes_of_KO_vs_clusters_in_vivo,333,40,4.04,5.29e-14,1.25e-10
275,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD8_Memory-Gene_symbol,2113,123,1.96,5.87e-14,1.38e-10
276,PMC4487811,Identification of a Dynamic Core Transcriptional Network in t(8;21) AML that Regulates Differentiation Block and Self-Renewal,mmc3.xlsx,siRE_enriched_geneLists-Unnamed_11,350,41,3.94,5.93e-14,1.39e-10
277,PMC7212672,Sampling time-dependent artifacts in single-cell genomics studies,13059_2020_2032_MOESM6_ESM.xlsx,Cytotoxic-Differentially_expressed_genes_in_cultured_cytotoxic_CD8_T-cells_and_NK_cells_activated_with_anti-CD3_antibody,1915,115,2.02,6.16e-14,1.44e-10
278,PMC5577301,Comparative Analyses of Signature Genes in Acute Rejection and Operational Tolerance,in-17-237-s001.xls,Tol_upregulated_DEGs-TOL_GSE22707_Liver_GENE,177,29,5.51,6.38e-14,1.48e-10
279,PMC8419186,Peripheral blood transcriptome heterogeneity and prognostic potential in lung cancer revealed by RNA‐Seq,JCMM-25-8271-s002.xlsx,M1-key_module-Magenta_module_genes,177,29,5.51,6.38e-14,1.48e-10
280,PMC4402532,Epstein–Barr virus transcription factor Zta acts through distal regulatory elements to directly control cellular gene expression,supp_gkv212_nar-03402-v-2014-File004.xlsx,supp_table_1-genes_with_Zta_binding_peak,1943,116,2.01,6.93e-14,1.60e-10
281,PMC5043525,CellMapper: rapid and accurate inference of gene expression in difficult-to-isolate cell types,13059_2016_1062_MOESM7_ESM.xlsx,NK_Cells-Gene,469,48,3.44,7.05e-14,1.62e-10
282,PMC8145441,Methylome and transcriptome signature of bronchoalveolar cells from multiple sclerosis patients in relation to smoking,REVISED_Supplementary_Table_2_light.xlsx,a_MSS_MSNS_BS-Gene,2323,131,1.90,7.23e-14,1.66e-10
283,PMC6633917,Small-molecule targeting of brachyury transcription factor addiction in chordoma,NIHMS1514494-supplement-Sup.xlsx,Supplementary_Table_7-Overlapping_genes,830,67,2.71,7.41e-14,1.69e-10
284,PMC8591366,Exposure to Tobacco Smoking Induces a subset of Activated Tumor-resident Tregs in Non-Small Cell Lung Cancer,mmc3.xlsx,Sheet1-Gene_Symbol,1607,102,2.13,7.92e-14,1.81e-10
285,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM5_ESM.xlsx,LNC_vs_EC_gain_enhancer-SYMBOL,1704,106,2.09,8.36e-14,1.90e-10
286,PMC7649975,Defective Sec61α1 underlies a novel cause of autosomal dominant severe congenital neutropenia,mmc6.xlsx,NK_cells-Unnamed_0,489,49,3.37,8.56e-14,1.94e-10
287,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM6_ESM.xlsx,Sheet1-Gene,1516,98,2.17,9.07e-14,2.04e-10
288,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM6_ESM.xlsx,Sheet1-Gene,1516,98,2.17,9.07e-14,2.04e-10
289,PMC9623418,HIV specific CD8+ TRM-like cells in tonsils express exhaustive signatures in the absence of natural HIV control,Table_1.xlsx,S1_Table-Table_S1_Related_to_Figure_1,421,45,3.59,9.46e-14,2.11e-10
290,PMC9623418,HIV specific CD8+ TRM-like cells in tonsils express exhaustive signatures in the absence of natural HIV control,Table_1.xlsx,S1_Table-Unnamed_7,421,45,3.59,9.46e-14,2.11e-10
291,PMC9992450,Platelet-instructed SPP1+ macrophages drive myofibroblast activation in fibrosis in a CXCL4-dependent manner,mmc6.xlsx,MPC_MarkerGenes_CKD_Kuppe-gene,1903,114,2.01,9.68e-14,2.15e-10
292,PMC1557811,Gene function correlates with potential for G4 DNA formation in the human genome,nar_gkl529_gkl529_Supplementary_Table_1.xls,Chrom19_G4-Ensembl_ID,1066,78,2.46,9.72e-14,2.16e-10
293,PMC8486758,Delineating spatiotemporal and hierarchical development of human fetal innate lymphoid cells,41422_2021_529_MOESM17_ESM.xlsx,DEGs_Pre-ILCs-Supplementary_Table_7_Cell_information_and_DEGs_of_three_Pre-ILCs_and_ILCP,816,66,2.72,1.06e-13,2.34e-10
294,PMC9203933,Single-nucleus chromatin accessibility profiling highlights regulatory mechanisms of coronary artery disease risk,NIHMS1794783-supplement-Supplementary_Data_1.xlsx,T_NK-Unnamed_4,920,71,2.60,1.13e-13,2.48e-10
295,PMC4515125,Transcription factor p63 bookmarks and regulates dynamic enhancers during epidermal differentiation,embr0016-0863-sd10.xlsx,ST9B-Unnamed_11,2416,134,1.87,1.18e-13,2.59e-10
296,PMC9992450,Platelet-instructed SPP1+ macrophages drive myofibroblast activation in fibrosis in a CXCL4-dependent manner,mmc6.xlsx,Immunecell_MarkerGenes_HF_Rao-gene,1837,111,2.03,1.28e-13,2.80e-10
297,PMC9018830,Single cell analyses identify a highly regenerative and homogenous human CD34+ hematopoietic stem cell population,41467_2022_29675_MOESM7_ESM.xlsx,Gene_Modules_Oetjen-NATURAL_KILLER_CELL,409,44,3.62,1.44e-13,3.14e-10
298,PMC5120489,A systematic comparison of copy number alterations in four types of female cancer,12885_2016_2899_MOESM14_ESM.xlsx,CBS_Amp_Del-Unnamed_312,1252,86,2.31,1.50e-13,3.25e-10
299,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,ROC_B-Unnamed_0,1097,79,2.42,1.52e-13,3.25e-10
300,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,MAST_B-Unnamed_0,1097,79,2.42,1.52e-13,3.25e-10
301,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,LR_B-Unnamed_0,1097,79,2.42,1.52e-13,3.25e-10
302,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Ttest_B-Unnamed_0,1097,79,2.42,1.52e-13,3.25e-10
303,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Wilcox_B-Marker_detection_results_in_Human_Cell_Atlas_Human_-BM_data_set_for_all_evaluated_methods,1097,79,2.42,1.52e-13,3.25e-10
304,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL2-OVERLAP_GENES,297,37,4.19,1.56e-13,3.31e-10
305,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_GZMB_Natural_Killer-Gene,297,37,4.19,1.56e-13,3.31e-10
306,PMC2577924,AML1/ETO Oncoprotein Is Directed to AML1 Binding Regions and Co-Localizes with AML1 and HEB on Its Targets,pgen.1000275.s010.xls,Table_S10-Symbol,1186,83,2.35,1.58e-13,3.35e-10
307,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,42-gene,1142,81,2.39,1.61e-13,3.39e-10
308,PMC9806110,A novel molecular classification method for osteosarcoma based on tumor cell differentiation trajectories,41413_2022_233_MOESM30_ESM.xlsx,T_cell_rename_markers-Supplementary_Table_23_Different_genes_list_of_T_cell_clusters,743,62,2.81,1.62e-13,3.41e-10
309,PMC8514013,Single-Cell Analysis of the Multicellular Ecosystem in Viral Carcinogenesis by HTLV-1,bloodcandisc-2-450-s005.xlsx,CD8T_mRNA-Unnamed_1,480,48,3.36,1.68e-13,3.52e-10
310,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s010.xlsx,8f_Monkey-Unnamed_1,2480,136,1.84,1.70e-13,3.55e-10
311,PMC7924267,A single-cell and spatial atlas of autopsy tissues reveals pathology and cellular targets of SARS-CoV-2,media-19.xlsx,up_8-feature,171,28,5.51,1.77e-13,3.68e-10
312,PMC7186229,Single-cell RNA sequencing reveals the heterogeneity of liver-resident immune cells in human,41421_2020_157_MOESM2_ESM.xlsx,S4-LrNK_and_T_DEG-gene_2,379,42,3.73,1.94e-13,4.03e-10
313,PMC9046676,Uncovering N4-Acetylcytidine-Related mRNA Modification Pattern and Landscape of Stemness and Immunity in Hepatocellular Carcinoma,Table1.XLSX,Supplementary_Table_2-Supplementary_Table_2_ac4C_modification_peaks_presented_by_gene_symbol,2125,122,1.93,2.05e-13,4.24e-10
314,PMC8497824,T-BET and EOMES Accelerate and Enhance Functional Differentiation of Human Natural Killer Cells,Table_4.xlsx,Stage_5_T-BET_vs_Ctrl-Unnamed_1,1170,82,2.36,2.11e-13,4.34e-10
315,PMC4746609,The transcriptional regulator network of human inflammatory macrophages is defined by open chromatin,cr20161x7.xlsx,1C_comEs-Unnamed_13,2078,120,1.94,2.31e-13,4.75e-10
316,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Stemlike-gene,651,57,2.94,2.32e-13,4.75e-10
317,PMC7405822,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,mmc4.xlsx,FigS3A-Marker_genes_for_Cohort_1_monocyte_clusters,1635,102,2.10,2.33e-13,4.75e-10
318,PMC7405822,Severe COVID-19 Is Marked by a Dysregulated Myeloid Cell Compartment,mmc4.xlsx,FigS3A-Unnamed_7,1635,102,2.10,2.33e-13,4.75e-10
319,PMC10542516,Impaired bone morphogenetic protein signaling pathways disrupt decidualization in endometriosis,media-5.xlsx,fullAnnoDEpeaks-SYMBOL,1613,101,2.11,2.51e-13,5.10e-10
320,PMC8416549,Early IFN-α signatures and persistent dysfunction are distinguishing features of NK cells in severe COVID-19,mmc3.xlsx,scRNA-seq_NK_signature-Unnamed_1,711,60,2.84,2.56e-13,5.18e-10
321,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_2.xlsx,CRC_CD8-gene,2107,121,1.93,2.61e-13,5.27e-10
322,PMC7186229,Single-cell RNA sequencing reveals the heterogeneity of liver-resident immune cells in human,41421_2020_157_MOESM2_ESM.xlsx,S4-LrNK_and_T_DEG-gene,228,32,4.72,2.69e-13,5.40e-10
323,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,d_1607_SS2_5_10x_PB_SF_T_cells-gene,2444,134,1.84,2.80e-13,5.62e-10
324,PMC10025454,The molecular consequences of androgen activity in the human breast,mmc7.xlsx,lum-hr--Gene,2418,133,1.85,2.81e-13,5.62e-10
325,PMC10522983,ZEB2 and MEIS1 independently contribute to hematopoiesis via early hematopoietic enhancer activation,mmc3.xlsx,Cluster_1-Nearest_Gene_Name,1475,95,2.17,2.83e-13,5.65e-10
326,PMC10102512,Uncovering a novel role of focal adhesion and interferon-gamma in cellular rejection of kidney allografts at single cell resolution,Table_4.xlsx,Tcells_BorderlinevsTCMR-gene,1984,116,1.97,2.88e-13,5.72e-10
327,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD4T-Gene_symbol,1665,103,2.08,2.92e-13,5.79e-10
328,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S57-Table_S57,2060,119,1.94,2.94e-13,5.81e-10
329,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,NKV_vs_V--Unnamed_7,1336,89,2.24,2.98e-13,5.86e-10
330,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S52-Table_S52,2394,132,1.85,3.00e-13,5.89e-10
331,PMC5739635,Super enhancer associated RAI14 is a new potential biomarker in lung adenocarcinoma,oncotarget-08-105251-s002.xlsx,Sheet1-Unnamed_2,1594,100,2.11,3.03e-13,5.92e-10
332,PMC8193568,VISTA is an activating receptor in human monocytes,JEM_20201601_TableS1.xlsx,NK_cells-gene,215,31,4.85,3.06e-13,5.96e-10
333,PMC9153155,Ileum tissue single-cell mRNA sequencing elucidates the cellular architecture of pathophysiological changes associated with weaning in piglets,12915_2022_1321_MOESM10_ESM.xlsx,Sheet1-Unnamed_2,1548,98,2.13,3.22e-13,6.26e-10
334,PMC8135257,Fab-dimerized glycan-reactive antibodies are a structural category of natural antibodies,mmc3.xlsx,GeneList-Data_S5_Gene_list_from_transcriptome_analysis_Related_to_Figure_2,1988,116,1.96,3.30e-13,6.40e-10
335,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_1-GeneName,1028,75,2.45,3.62e-13,7.00e-10
336,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_4.xlsx,subcluster_4_severe_vs_healthy-CD16_CD8_TEMRA_4_severe_vs_healthy,1319,88,2.24,3.83e-13,7.38e-10
337,PMC3290567,Marked Reduction of AKT1 Expression and Deregulation of AKT1-Associated Pathways in Peripheral Blood Mononuclear Cells of Schizophrenia Patients,pone.0032618.s002.xlsx,schizo_vs_control_voor_Nico-1-Gene_Symbol,882,68,2.59,4.17e-13,8.01e-10
338,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S53-Table_S53,2252,126,1.88,4.56e-13,8.74e-10
339,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM4_ESM.xlsx,Sheet1-Gene,1302,87,2.25,4.91e-13,9.36e-10
340,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM4_ESM.xlsx,Sheet1-Gene,1302,87,2.25,4.91e-13,9.36e-10
341,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM7_ESM.xlsx,A-Markers-Unnamed_7,1488,95,2.15,4.94e-13,9.39e-10
342,PMC7672105,Chromatin accessibility landscapes of skin cells in systemic sclerosis nominate dendritic cells in disease pathogenesis,41467_2020_19702_MOESM8_ESM.xlsx,Sheet2-Unnamed_4,1728,105,2.04,4.99e-13,9.46e-10
343,PMC5768803,Transcriptomic signatures of cellular and humoral immune responses in older adults after seasonal influenza vaccination identified by data-driven clustering,41598_2017_17735_MOESM3_ESM.xls,salmon-WGCNA_Gene_Cluster,96,21,7.36,5.75e-13,1.09e-9
344,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_37-CD8_Naive_T,279,35,4.22,5.88e-13,1.11e-9
345,PMC5339410,Transcriptome Analysis of Monozygotic Twin Brothers with Childhood Primary Myelofibrosis,mmc3.xlsx,Table_S3-Unnamed_19,2443,133,1.83,6.02e-13,1.13e-9
346,PMC8047497,Single-cell RNA-seq reveals dynamic change in tumor microenvironment during pancreatic ductal adenocarcinoma malignant progression,mmc7.xlsx,Tcell-Supplementary_Table_S7_List_of_T_cell_marker_genes_Related_to_Figure_4,2339,129,1.85,6.11e-13,1.14e-9
347,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM8_ESM.xlsx,Sheet1-Gene,1400,91,2.19,6.21e-13,1.16e-9
348,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM8_ESM.xlsx,Sheet1-Gene,1400,91,2.19,6.21e-13,1.16e-9
349,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_12,1150,80,2.34,6.42e-13,1.19e-9
350,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc7.xlsx,Table_6_1_Total_CD4_T_cells_DEG-Unnamed_5,1173,81,2.32,6.61e-13,1.22e-9
351,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL1-CLOSEST_GENE,296,36,4.09,6.95e-13,1.28e-9
352,PMC10300554,Comprehensive epigenomic profiling reveals the extent of disease-specific chromatin states and informs target discovery in ankylosing spondylitis,mmc6.xlsx,CD8-Unnamed_7,1960,114,1.96,6.97e-13,1.28e-9
353,PMC4378340,RNA-Seq gene expression profiling of HepG2 cells: the influence of experimental factors and comparison with liver tissue,12864_2014_6832_MOESM4_ESM.xls,d_between_methods-Unnamed_7,2266,126,1.87,7.08e-13,1.30e-9
354,PMC9509601,Intratumor heterogeneity and T cell exhaustion in primary CNS lymphoma,13073_2022_1110_MOESM13_ESM.xlsx,NK-gene,394,42,3.58,7.20e-13,1.32e-9
355,PMC8626557,Neoadjuvant PD-1 blockade induces T cell and cDC1 activation but fails to overcome the immunosuppressive tumor associated macrophages in recurrent glioblastoma,41467_2021_26940_MOESM7_ESM.xlsx,A-Markers-Supplementary_Data_4_Seurat_based_clustering_of_all_peripheral_lymphoid_cells_analyzed_by_scRNA-seq,1522,96,2.12,7.39e-13,1.35e-9
356,PMC9559247,Single-cell transcriptome analyses reveal distinct gene expression signatures of severe COVID-19 in the presence of clonal hematopoiesis,12276_2022_866_MOESM2_ESM.xls,Supplementary_Table_6-Unnamed_7,361,40,3.73,7.50e-13,1.37e-9
357,PMC9065417,Accurate Machine Learning Model to Diagnose Chronic Autoimmune Diseases Utilizing Information From B Cells and Monocytes,Table_1.xlsx,T_cells_DEG-Unnamed_7,770,62,2.71,7.82e-13,1.42e-9
358,PMC9770566,Single cell multi-omic reference atlases of non-human primate immune tissues reveals CD102 as a biomarker for long-lived plasma cells,42003_2022_4216_MOESM8_ESM.xlsx,RNA-feature,1816,108,2.00,8.35e-13,1.51e-9
359,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,20_T-cell_subsets-gene_name_CD8_C7_CD160,466,46,3.32,8.79e-13,1.59e-9
360,PMC9709479,Protective interaction of human phagocytic APC subsets with Cryptococcus neoformans induces genes associated with metabolism and antigen presentation,Table_5.xlsx,infected_subset_cluster_1-9-12-Unnamed_0,2043,117,1.93,8.93e-13,1.61e-9
361,PMC9086907,Roles of the m6A Modification of RNA in the Glioblastoma Microenvironment as Revealed by Single-Cell Analyses,Table_1.xlsx,Table_S4-Unnamed_9,1363,89,2.20,9.14e-13,1.64e-9
362,PMC9054707,Mapping molecular gene signatures mediated by SARS-COV-2 and large-scale and genome-wide transcriptomics comparative analysis among respiratory viruses of medical importance,mmc3.xlsx,Sheet1-Unnamed_55,2224,124,1.88,9.57e-13,1.71e-9
363,PMC8409978,HIV infection drives interferon signaling within intestinal SARS-CoV-2 target cells,jciinsight-6-148920-s202.xlsx,Supplemental_Table_2A-Supplemental_Table_2,2380,130,1.84,9.64e-13,1.72e-9
364,PMC5826926,VIRMA mediates preferential m6A mRNA methylation in 3′UTR and near stop codon and associates with alternative polyadenylation,41421_2018_19_MOESM3_ESM.xlsx,Ctrl_VIRMA_R1_Peak_overlap_anno-gene_name,2097,119,1.91,9.91e-13,1.76e-9
365,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-gene,1093,77,2.37,9.92e-13,1.76e-9
366,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-Unnamed_0,1093,77,2.37,9.92e-13,1.76e-9
367,PMC5739635,Super enhancer associated RAI14 is a new potential biomarker in lung adenocarcinoma,oncotarget-08-105251-s003.xlsx,Sheet2-Supplementary_Figure_2_H3K27ac_enrichment_differences_in_4_cell_lines,1459,93,2.14,1.01e-12,1.77e-9
368,PMC5739635,Super enhancer associated RAI14 is a new potential biomarker in lung adenocarcinoma,oncotarget-08-105251-s003.xlsx,Sheet1-Gene_Name,1459,93,2.14,1.01e-12,1.77e-9
369,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_NK_XCL1,486,47,3.25,1.03e-12,1.80e-9
370,PMC3419980,Depletion of RUNX1/ETO in t(8;21) AML cells leads to genome-wide changes in chromatin structure and transcription factor binding,leu201249x3.xls,genes_list_all-All_genes_in_patients_A_B,1972,114,1.94,1.04e-12,1.82e-9
371,PMC9259014,The transcription factor RUNX2 drives the generation of human NK cells and promotes tissue residency,elife-80320-supp4.xlsx,Supplementary_file_4-Unnamed_3,451,45,3.36,1.08e-12,1.89e-9
372,PMC10243127,Nasal administration of anti-CD3 mAb (Foralumab) downregulates NKG7 and increases TGFB1 and GIMAP7 expression in T cells in subjects with COVID-19,pnas.2220272120.sd06.xlsx,Sheet1-Unnamed_7,901,68,2.54,1.12e-12,1.95e-9
373,PMC7574992,The differential immune responses to COVID-19 in peripheral and lung revealed by single-cell RNA sequencing,41421_2020_225_MOESM2_ESM.xlsx,Supplementary_Table_S3-gene,2255,125,1.86,1.12e-12,1.95e-9
374,PMC8056753,Human KIT+ myeloid cells facilitate visceral metastasis by melanoma,JEM_20182163_TableS8.xlsx,JEM_20182163_DataS3-gene,2281,126,1.86,1.13e-12,1.95e-9
375,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-4.xls,c3c8_not_c4c7_DAP_linked_genes-Closest_gene,1951,113,1.95,1.20e-12,2.06e-9
376,PMC7959679,Epidemiological transcriptomic data supports BCG protection in viral diseases including COVID-19,mmc1.xlsx,Supplementary_Table_1-Unnamed_33,2466,133,1.81,1.20e-12,2.06e-9
377,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s016.xlsx,7j_Tiger-Unnamed_1,2335,128,1.84,1.20e-12,2.06e-9
378,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD4_Memory-Gene_symbol,2415,131,1.82,1.26e-12,2.15e-9
379,PMC9888347,Th17.1 cell driven sarcoidosis-like inflammation after anti-BCMA CAR T cells in multiple myeloma,41375_2023_1824_MOESM3_ESM.xlsx,7-ENSEMBL_ID,1780,106,2.00,1.33e-12,2.27e-9
380,PMC7611047,Peripheral CD8+ T cell characteristics associated with durable responses to immune checkpoint blockade in patients with metastatic melanoma,EMS85150-supplement-Supplementary_tables.xlsx,Table_8_single_cell_clusters-gene,490,47,3.23,1.38e-12,2.35e-9
381,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S6-Unnamed_7,2083,118,1.91,1.43e-12,2.43e-9
382,PMC8233196,Functional and genomic adaptations of blood monocytes to pregravid obesity during pregnancy,mmc2.xlsx,Nonclassical_Mo-cluster_IV-Unnamed_0,2237,124,1.86,1.43e-12,2.43e-9
383,PMC10299999,Age-associated B cells predict impaired humoral immunity after COVID-19 vaccination in patients receiving immune checkpoint blockade,41467_2023_38810_MOESM5_ESM.xlsx,Supplementary_Data_File_2-Unnamed_1,2342,128,1.84,1.48e-12,2.51e-9
