"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"963","TSPO",-11.7927523753898,4.36984114925193e-07,2.19127340703401e-06,"-"
"964","THEM4",11.5122447976787,4.41021995682148e-07,2.20922740368163e-06,"+"
"965","SLC4A4",-10.6972122592313,4.47433822756185e-07,2.2383015238031e-06,"-"
"966","LINC00676",10.6123114793832,4.47753007246593e-07,2.2383015238031e-06,"+"
"967","GOSR2",10.7002443800745,4.50797355509666e-07,2.25118968951001e-06,"+"
"968","CLEC4D",10.6123084286085,4.55883730752549e-07,2.27423815682238e-06,"+"
"969","CTDSP2",11.2585942341808,4.58056563490098e-07,2.2827194479811e-06,"+"
"970","A2ML1",11.3918460382846,4.60752652760544e-07,2.29378820637182e-06,"+"
"971","KCTD21",10.5316191525251,4.63794318716384e-07,2.30655279617036e-06,"+"
"972","DHRS4-AS1",-10.6831656030927,4.64364845141245e-07,2.30701423578917e-06,"-"
"973","L1TD1",-10.4307653210997,4.66499229285246e-07,2.31285911521402e-06,"-"
"974","SCARB2",-11.9567301270711,4.66125277885327e-07,2.31285911521402e-06,"-"
"975","SZRD1",11.2034159125369,4.74870992541285e-07,2.35195079280191e-06,"+"
"976","MOAP1",-11.2703200461805,4.75785384825101e-07,2.35406518782829e-06,"-"
"977","TENT4A",-11.134550518297,4.81754434463795e-07,2.38115881681235e-06,"-"
"978","KIF26A",10.531609079826,4.84197146173886e-07,2.39078529537188e-06,"+"
"979","TARS",-11.3949286048204,4.85159049589791e-07,2.39308789629121e-06,"-"
"980","PIWIL1",-10.8878139085632,4.90648314455563e-07,2.41769460255706e-06,"-"
"981","SMG1",-11.3244887026651,4.91189401802928e-07,2.41789359970065e-06,"-"
"982","LOC101929095",10.9781049236128,4.92981850456311e-07,2.42424577989157e-06,"+"
"983","AGBL4-IT1",-10.8553565770909,4.98253766642942e-07,2.44014586967107e-06,"-"
"984","TFCP2L1",10.1030054982148,4.96777585659252e-07,2.44014586967107e-06,"+"
"985","FOXI1",-11.3180101330244,4.98741762966525e-07,2.44014586967107e-06,"-"
"986","LINC00841",10.2489122824146,4.97787852733867e-07,2.44014586967107e-06,"+"
"987","MIR6753",10.2489122824146,4.97787852733867e-07,2.44014586967107e-06,"+"
"988","CISD2",11.2264531229377,4.99874177674529e-07,2.44321093521286e-06,"+"
"989","SYNE3",-10.8864594444678,5.06953005986457e-07,2.47530441446774e-06,"-"
"990","MIR4422",10.5193582017878,5.08983695523901e-07,2.4802041026084e-06,"+"
"991","SNORA70G",10.5193582017878,5.08983695523901e-07,2.4802041026084e-06,"+"
"992","CHI3L2",10.8536897799724,5.10918234609338e-07,2.48712112391985e-06,"+"
"993","LOC101928622",9.85162310613061,5.11506134312786e-07,2.48747545075171e-06,"+"
"994","RAB3C",10.5193614411982,5.13192840747769e-07,2.49316723135913e-06,"+"
"995","MS4A6A",11.402678240505,5.13728190431633e-07,2.49325973024558e-06,"+"
"996","BASP1-AS1",11.1899005876107,5.15692684098224e-07,2.49865871157977e-06,"+"
"997","SPPL3",10.8087981526195,5.15875488806177e-07,2.49865871157977e-06,"+"
"998","SOS1",-11.7087376222114,5.26217401365937e-07,2.54607091829509e-06,"-"
"999","LINC00598",10.6998933475926,5.26718750751044e-07,2.54607091829509e-06,"+"
"1000","MIR3198-1",10.6671532196434,5.34331659464512e-07,2.58028758355413e-06,"+"
"1001","OSTF1",-10.5639532389063,5.37729885735667e-07,2.59151458903946e-06,"-"
"1002","HTR2C",-10.7558097388822,5.37404769173612e-07,2.59151458903946e-06,"-"
"1003","ARRDC1",11.5626056759735,5.39040435568697e-07,2.59524054173603e-06,"+"
"1004","KIF13B",10.5249938179435,5.40432134603552e-07,2.59934938047864e-06,"+"
"1005","SYT17",10.4403193264391,5.44983524852521e-07,2.61863228011226e-06,"+"
"1006","ETFDH",-10.8835268283474,5.49797048860229e-07,2.63830007283316e-06,"-"
"1007","ZNF706",11.4025299213872,5.5016942914537e-07,2.63830007283316e-06,"+"
"1008","HTRA3",-10.2416477638395,5.58876418446411e-07,2.6773950641644e-06,"-"
"1009","ABCC6",10.0578294937422,5.60233226644425e-07,2.68123513524869e-06,"+"
"1010","KRT17",11.4604408138556,5.63661394647512e-07,2.69497116312162e-06,"+"
"1011","C8B",9.85154395595996,5.6942779788007e-07,2.71984850243606e-06,"+"
"1012","RAP2A",-11.0126039362418,5.72865891510214e-07,2.73356659101069e-06,"-"
"1013","PHF21A",11.359957890777,5.74112971803122e-07,2.73681297219869e-06,"+"
"1014","SLC28A3",11.0890529699566,5.7627947700587e-07,2.74443155272322e-06,"+"
"1015","NR1I2",10.6265410202319,5.81265321695139e-07,2.76544851080377e-06,"+"
"1016","C12orf45",10.6265269813017,5.82566110521329e-07,2.76890920049951e-06,"+"
"1017","MIR4735",9.85152410234903,5.84928403969518e-07,2.77740340488574e-06,"+"
"1018","ARID1B",-10.5959803922664,5.87572837956077e-07,2.78721928731817e-06,"-"
"1019","SRSF3",11.4603566193495,5.9291096043765e-07,2.80978118543024e-06,"+"
"1020","EGLN1",-10.7557350763671,5.94507936074198e-07,2.81458708166892e-06,"-"
"1021","HNRNPU",-11.2961382340515,6.00064538776837e-07,2.83811132003266e-06,"-"
"1022","CSNK1G2-AS1",10.1028703623074,6.01313615998421e-07,2.8412362540669e-06,"+"
"1023","NRIP3",11.7439571648337,6.05065801734774e-07,2.85617082754372e-06,"+"
"1024","GPR142",11.2991301693582,6.15963065683637e-07,2.90477113690067e-06,"+"
"1025","PTPRT",10.6120819604467,6.27051527736281e-07,2.95417739262293e-06,"+"
"1026","LINC01526",10.2134162673485,6.31899087370259e-07,2.97411373578068e-06,"+"
"1027","ST3GAL5",11.0237498357199,6.34714455840046e-07,2.98445580063445e-06,"+"
"1028","MKNK1",-11.1020223881786,6.37700464573614e-07,2.99557932239882e-06,"-"
"1029","PRELID3B",10.6817747119091,6.44747671935003e-07,3.02574004642773e-06,"+"
"1030","ANKLE2",-11.1398359828412,6.46875568491384e-07,3.02983716803578e-06,"-"
"1031","PLVAP",-11.3177454831362,6.46449348000775e-07,3.02983716803578e-06,"-"
"1032","FBXL14",11.3774466711164,6.50472698143036e-07,3.04373319702783e-06,"+"
"1033","PABPN1L",10.4383393809016,6.55963119549877e-07,3.06645295673413e-06,"+"
"1034","VGLL4",10.4401972375817,6.58670147748647e-07,3.073157626549e-06,"+"
"1035","ARRB1",11.4599878378813,6.58253393039657e-07,3.073157626549e-06,"+"
"1036","GMPR",-11.2960648238345,6.60364636709908e-07,3.07808960489589e-06,"-"
"1037","LINC01052",-10.6828065595752,6.6507015624988e-07,3.09703354342398e-06,"-"
"1038","CAPRIN1",-11.3212941025308,6.71258811737756e-07,3.12284084959694e-06,"-"
"1039","ASGR2",10.696750310462,6.76601557905228e-07,3.14466691349793e-06,"+"
"1040","MAFA-AS1",10.7244646320654,6.77908825060393e-07,3.14771318866984e-06,"+"
"1041","ECH1",10.3707502592931,6.80741765382791e-07,3.1578309174193e-06,"+"
"1042","WASHC2A",-11.4986697607034,6.82623903734903e-07,3.16352287057183e-06,"-"
"1043","CREG2",-11.3177121533655,6.83985131533536e-07,3.16679213823149e-06,"-"
"1044","C20orf194",-10.4631266362437,6.84869777962407e-07,3.16785072584336e-06,"-"
"1045","ZNF827",11.2405572993894,6.89541393809376e-07,3.18640707244543e-06,"+"
"1046","TMEM26-AS1",-10.8124317605785,7.04236607626937e-07,3.25120322966585e-06,"-"
"1047","VIPR1-AS1",10.7394714034826,7.09789967095399e-07,3.27058754876306e-06,"+"
"1048","MED11",11.5302571688043,7.09176711868581e-07,3.27058754876306e-06,"+"
"1049","CD28",10.213338697954,7.20385045753124e-07,3.31624345656991e-06,"+"
"1050","SMS",-10.7555838524016,7.28617969223062e-07,3.35094873655064e-06,"-"
"1051","ACOX3",-10.9292461713578,7.29897523058156e-07,3.35171873863493e-06,"-"
"1052","SFT2D1",-11.7186283763397,7.30774261831033e-07,3.35171873863493e-06,"-"
"1053","PLEKHG6",-10.6381250546166,7.30867639631929e-07,3.35171873863493e-06,"-"
"1054","ERMN",-10.5129624867129,7.38003658776534e-07,3.37802812154681e-06,"-"
"1055","MIR6815",-10.4303111294317,7.37458481361048e-07,3.37802812154681e-06,"-"
"1056","EP300-AS1",-10.6826981694047,7.42510230579742e-07,3.39543740858861e-06,"-"
"1057","CPLX1",-10.8831515909049,7.58512519868393e-07,3.4653329786608e-06,"-"
"1058","FAM120AOS",10.1028555162239,7.60979300862943e-07,3.47331667662302e-06,"+"
"1059","SPATA21",10.2132732809764,7.656073648097e-07,3.49114066540703e-06,"+"
"1060","LINC01822",10.2132867881806,7.66713810024214e-07,3.49288772510088e-06,"+"
"1061","PCDH10",10.4401148001375,7.7052021249141e-07,3.50691998691896e-06,"+"
"1062","PACS1",10.611966052465,7.75289053391651e-07,3.52530210812456e-06,"+"
"1063","RHOA",11.1585842168151,7.79451039325658e-07,3.5408928211699e-06,"+"
"1064","DKFZP434K028",10.5546880257894,7.82386312868366e-07,3.55088675267043e-06,"+"
"1065","LINC01582",10.4054333206549,7.83205187671611e-07,3.55126558804339e-06,"+"
"1066","LINC01070",-10.241270117981,7.8532962330924e-07,3.55755792773013e-06,"-"
"1067","SC5D",10.6904571283319,7.94819307886753e-07,3.59717191919881e-06,"+"
"1068","ZNF423",10.1651703340705,7.96590972078012e-07,3.6018144233752e-06,"+"
"1069","GRID2",10.2485704034443,7.98675482952364e-07,3.60448963287567e-06,"+"
"1070","LOC100129027",10.2485704034443,7.98675482952364e-07,3.60448963287567e-06,"+"
"1071","LATS2",10.6668382044202,8.05707456742003e-07,3.63283035350806e-06,"+"
"1072","LIPK",-10.7996801849057,8.08900329248684e-07,3.64382433763236e-06,"-"
"1073","PRR34",11.5329271849195,8.12573163296578e-07,3.65695788029746e-06,"+"
"1074","LINC00299",11.4024145294105,8.1350201400074e-07,3.65772926034411e-06,"+"
"1075","JPH3",10.4400978830525,8.14406614941835e-07,3.6583902730736e-06,"+"
"1076","LOC105374546",-10.8830836165532,8.15595928909845e-07,3.65874232426586e-06,"-"
"1077","AARS2",11.1204083633199,8.16000307151445e-07,3.65874232426586e-06,"+"
"1078","AGAP1-IT1",-10.5128384036187,8.21328456714447e-07,3.67580641100469e-06,"-"
"1079","MIR766",11.2986453970872,8.21094450561852e-07,3.67580641100469e-06,"+"
"1080","CDH23-AS1",11.0298139897856,8.23086475373254e-07,3.680263508868e-06,"+"
"1081","MIR1267",-10.6966129128542,8.25832383723324e-07,3.68571587892785e-06,"-"
"1082","GPR68",9.29734740481786,8.25082954361088e-07,3.68571587892785e-06,"+"
"1083","NPTN-IT1",10.4053934816681,8.33025393723188e-07,3.71438561984236e-06,"+"
"1084","LINC00578",10.8084772663803,8.35059838470113e-07,3.72002210329536e-06,"+"
"1085","PCA3",10.10263289886,8.3638530886211e-07,3.72249277096325e-06,"+"
"1086","MIR5003",10.8301621638403,8.40311576178098e-07,3.73308610981052e-06,"+"
"1087","KPNB1",11.298740749344,8.39664605903553e-07,3.73308610981052e-06,"+"
"1088","RIC1",-11.4836108371619,8.43532952315673e-07,3.74395278192315e-06,"-"
"1089","RAB6A",-11.2697857290939,8.45346360840977e-07,3.7485560849413e-06,"-"
"1090","LOC100505795",10.2132038102784,8.54797260633517e-07,3.78005125604327e-06,"+"
"1091","SHANK2-AS1",10.2132038102784,8.54797260633517e-07,3.78005125604327e-06,"+"
"1092","MIR6716",10.2132038102784,8.54797260633517e-07,3.78005125604327e-06,"+"
"1093","CEP350",-10.8121219512478,8.57741615275941e-07,3.78676173988593e-06,"-"
"1094","PTH2",10.9214159621208,8.57883069669746e-07,3.78676173988593e-06,"+"
"1095","RPL26L1",-11.6353110492266,8.59601342767588e-07,3.79088117280793e-06,"-"
"1096","CYP26B1",-10.3909938307007,8.66773180037242e-07,3.81902161167869e-06,"-"
"1097","DDX39A",-9.98684767876602,8.68384947356655e-07,3.81915383495928e-06,"-"
"1098","TMSB4X",-10.7553651845827,8.67826777697395e-07,3.81915383495928e-06,"-"
"1099","VIT",10.7242963996596,8.75457960339695e-07,3.84128090917959e-06,"+"
"1100","LIF",-11.3174936230301,8.75802501761593e-07,3.84128090917959e-06,"-"
"1101","LOC101928402",10.5545992355157,8.7499271077522e-07,3.84128090917959e-06,"+"
"1102","SHCBP1",-10.595592215273,8.7802933767448e-07,3.84755324104362e-06,"-"
"1103","HIST1H4H",11.3141479602155,8.79723549800077e-07,3.8514823408745e-06,"+"
"1104","PLXNA3",-10.8651346559229,8.83284811316701e-07,3.86357097268872e-06,"-"
"1105","TBL1X",11.0298026657726,8.86037029764469e-07,3.87210209659061e-06,"+"
"1106","RANBP9",10.7394576578547,8.87988137094428e-07,3.87711999460126e-06,"+"
"1107","STOM",-11.133972646853,8.92032881909888e-07,3.88912610885924e-06,"-"
"1108","DUT",11.1203474064681,8.92348670245608e-07,3.88912610885924e-06,"+"
"1109","MAT2A",11.0297999646199,8.93815561698882e-07,3.89200662528756e-06,"+"
"1110","LOC100505658",-10.3909541559068,8.98391149238183e-07,3.90840617988395e-06,"-"
"1111","ANPEP",11.421278869777,8.99343373790669e-07,3.90902713954558e-06,"+"
"1112","LIN9",10.1340230913812,9.04727636026432e-07,3.92889366400328e-06,"+"
"1113","KLF3-AS1",-9.73227745751877,9.07519880704397e-07,3.93434350235489e-06,"-"
"1114","THAP12",-10.512742223069,9.07612064945816e-07,3.93434350235489e-06,"-"
"1115","CDX1",10.2132993822948,9.10260473657057e-07,3.9422850468968e-06,"+"
"1116","CADM2-AS2",10.3706198218736,9.11133322325532e-07,3.94252940278673e-06,"+"
"1117","ERO1B",11.1201904164193,9.2062490444825e-07,3.98003371851441e-06,"+"
"1118","MAB21L1",-10.2408539263382,9.2221211214433e-07,3.98332941819765e-06,"-"
"1119","TMPPE",10.8083899885296,9.25354109601362e-07,3.99050406037593e-06,"+"
"1120","MYO9A",10.9213826887263,9.25525895137925e-07,3.99050406037593e-06,"+"
"1121","SND1-IT1",10.9213768310459,9.27254667366206e-07,3.99439142614756e-06,"+"
"1122","NDUFA4",11.1332571844953,9.44057721758678e-07,4.06315039070647e-06,"+"
"1123","ARL2BP",11.3596554597126,9.4620065305876e-07,4.06874706466674e-06,"+"
"1124","MIR1249",11.2986253821766,9.49213364697688e-07,4.07807058552058e-06,"+"
"1125","EP300",10.6964652969431,9.53791439915613e-07,4.09409676742444e-06,"+"
"1126","LEMD3",10.8298809511874,9.65835585112283e-07,4.14211371270623e-06,"+"
"1127","KLF3",-9.98673559297945,9.70193050264815e-07,4.157109352022e-06,"-"
"1128","NPFFR1",10.7813391595688,9.73662295656994e-07,4.16621118215788e-06,"+"
"1129","MIR4724",10.8960481555066,9.74042746874352e-07,4.16621118215788e-06,"+"
"1130","FAM13A-AS1",-10.7993940054279,9.75358923820483e-07,4.16814888772488e-06,"-"
"1131","PITPNM2-AS1",-11.1045209717954,9.8463347638672e-07,4.20406282711889e-06,"-"
"1132","SDR9C7",-10.8828864728593,9.88746951807573e-07,4.21549779257602e-06,"-"
"1133","SPRY2",-10.4300116727722,9.89057568645398e-07,4.21549779257602e-06,"-"
"1134","SPATA6",10.8083510619054,9.90521571148864e-07,4.21801469759953e-06,"+"
"1135","MIR606",11.1203513167047,9.92773445812684e-07,4.22387926857221e-06,"+"
"1136","PDGFC",10.2130859181611,1.00935426040931e-06,4.29064412281388e-06,"+"
"1137","NKRF",-10.7994830632346,1.01299974021581e-06,4.30235333817249e-06,"-"
"1138","C5orf64",10.9211398751475,1.02033642732094e-06,4.32970527902709e-06,"+"
"1139","PLN",10.1024950479768,1.03153401829712e-06,4.36954190733052e-06,"+"
"1140","GDF6",10.1024950479768,1.03153401829712e-06,4.36954190733052e-06,"+"
"1141","AHCTF1",-10.3392073090397,1.03713183092367e-06,4.38940369108713e-06,"-"
"1142","EN2",-10.5633281350885,1.03940196095931e-06,4.39131414652014e-06,"-"
"1143","LRRC4C",-10.5633281350885,1.03940196095931e-06,4.39131414652014e-06,"-"
"1144","ALG10",-10.6323133795311,1.04730432259849e-06,4.42083266943015e-06,"-"
"1145","MIR4722",-10.6963720296309,1.04822131762703e-06,4.4208390766995e-06,"-"
"1146","RXFP2",10.4052352209004,1.05872717540728e-06,4.4612508988148e-06,"+"
"1147","LYPD6B",10.4398745788362,1.0638705534663e-06,4.47901560827266e-06,"+"
"1148","FAM129A",10.9212907233464,1.06904954879779e-06,4.49689919089245e-06,"+"
"1149","GRK2",10.5244206695914,1.07813926940229e-06,4.53118758219639e-06,"+"
"1150","ZFP69B",10.6997140843682,1.07918969309345e-06,4.53165828517241e-06,"+"
"1151","LOC102724301",10.1650606455145,1.08412218669844e-06,4.54841532542724e-06,"+"
"1152","PHLDA1",11.1202367550812,1.08976533843084e-06,4.56812223896052e-06,"+"
"1153","FAH",10.8082677143242,1.093163414285e-06,4.57442472060855e-06,"+"
"1154","CECR2",-10.7993750440882,1.0929247436828e-06,4.57442472060855e-06,"-"
"1155","CARD18",-10.7993880337913,1.09615728417764e-06,4.58298140718081e-06,"-"
"1156","RNU6ATAC",10.2130013497749,1.10654655045179e-06,4.62241634267449e-06,"+"
"1157","AFF3",10.4379301092783,1.11625195114341e-06,4.65892884362275e-06,"+"
"1158","STIM2",10.554460093755,1.13542867275636e-06,4.73487483656346e-06,"+"
"1159","NUDT12",10.2483238163528,1.14563598229493e-06,4.77331851466974e-06,"+"
"1160","CMTM4",9.89820488589667,1.15135317796572e-06,4.79300387620385e-06,"+"
"1161","FOXK1",10.5188122254979,1.15881793417575e-06,4.81992403456908e-06,"+"
"1162","NNAT",10.439828930616,1.16058577155684e-06,4.82312279763165e-06,"+"
"1163","ZMYM4",-10.6962684733127,1.16753137261263e-06,4.84781513185417e-06,"-"
"1164","ZNF316",10.3705555546126,1.19145393776281e-06,4.93865327507005e-06,"+"
"1165","MIR4743",10.8082262024019,1.19052478671588e-06,4.93865327507005e-06,"+"
"1166","TIGD6",-10.3390224023645,1.19546863574726e-06,4.94774835066131e-06,"-"
"1167","PNLDC1",10.7240923401559,1.19672190382531e-06,4.94774835066131e-06,"+"
"1168","SPTBN5",10.4398060098117,1.19582441842219e-06,4.94774835066131e-06,"+"
"1169","INSIG2",-11.4698756446792,1.20120888171066e-06,4.96205106054816e-06,"-"
"1170","SASH1",9.02654919385549,1.20346228078745e-06,4.96711055890821e-06,"+"
"1171","ST7",10.5245160261986,1.20874013443693e-06,4.98463373970617e-06,"+"
"1172","DISC1",-10.696219571143,1.21748349673042e-06,5.0146816247831e-06,"-"
"1173","MIR1289-2",10.2129449081121,1.21810344706369e-06,5.0146816247831e-06,"+"
"1174","SLC9A9",10.4081726223288,1.22092240944381e-06,5.02200537921991e-06,"+"
"1175","GPAM",10.2129616390578,1.226340535835e-06,5.03999867876361e-06,"+"
"1176","GPR84",-10.4297388344628,1.22958414416259e-06,5.04903217020507e-06,"-"
"1177","MYRF",-10.6321617379701,1.24773270767879e-06,5.11748706630268e-06,"-"
"1178","LINC00648",9.85100859992847,1.24943409632861e-06,5.11748706630268e-06,"+"
"1179","LINC01541",9.85100859992847,1.24943409632861e-06,5.11748706630268e-06,"+"
"1180","INTU",-10.7992326651583,1.26002482238831e-06,5.15649141297726e-06,"-"
"1181","AKAP10",-10.7994204543327,1.28149973203894e-06,5.23993412871807e-06,"-"
"1182","CASP8",11.1330735776287,1.28440089954537e-06,5.24735359044382e-06,"+"
"1183","CNDP2",10.8081568807055,1.28799698942538e-06,5.25759717830529e-06,"+"
"1184","MMP14",-10.6961627417014,1.29199141638375e-06,5.26944809942326e-06,"-"
"1185","LINC01696",-10.3389456720566,1.29883822712412e-06,5.29290278378259e-06,"-"
"1186","PDHB",10.5543090764927,1.30485530597777e-06,5.31293952155705e-06,"+"
"1187","ANKRD33B",10.4080138257907,1.30705883837606e-06,5.31742807962763e-06,"+"
"1188","RGS9",-10.5123642456966,1.30892627825226e-06,5.32054292734021e-06,"-"
"1189","ECM2",10.5543427098323,1.31130789248614e-06,5.32574080135878e-06,"+"
"1190","ICA1L",10.2128657465216,1.31875046087203e-06,5.3514672063454e-06,"+"
"1191","C1orf74",-10.6321252690311,1.32505113540402e-06,5.37252051458103e-06,"-"
"1192","PDRG1",11.4097319137624,1.34120506007228e-06,5.43345573413509e-06,"+"
"1193","BTK",10.8296656785487,1.34990382298657e-06,5.46411195406717e-06,"+"
"1194","MOB3B",-10.9286393013703,1.36853783192825e-06,5.53489881941501e-06,"-"
"1195","VKORC1L1",10.9205069574236,1.38500982419824e-06,5.59683049460527e-06,"+"
"1196","MRPL15",9.61649385163903,1.40575142201917e-06,5.67589767301889e-06,"+"
"1197","ZFAT-AS1",-10.3388423224892,1.41058908105125e-06,5.69067224093272e-06,"-"
"1198","EEPD1",10.6665175748926,1.41424737776618e-06,5.70066826981043e-06,"+"
"1199","DPP10-AS1",-10.4296715980646,1.42008338554509e-06,5.7194184060027e-06,"-"
"1200","NES",-10.8825373229246,1.42509598561566e-06,5.73482376211501e-06,"-"
"1201","KDF1",11.0494174806099,1.43281159371234e-06,5.76107176189581e-06,"+"
"1202","AGO1",-10.6319743470408,1.43723888915872e-06,5.77406538747709e-06,"-"
"1203","MIR6731",10.6961714318812,1.45164528770842e-06,5.82709484151619e-06,"+"
"1204","LOC100130264",-10.0428750751353,1.45327614010449e-06,5.82879608020314e-06,"-"
"1205","MIS18BP1",10.5542678521969,1.47445573259946e-06,5.90841846253028e-06,"+"
"1206","HM13-AS1",10.3701907451927,1.47557520517944e-06,5.90841846253028e-06,"+"
"1207","APOBEC3A",-10.6965795641854,1.47909050047344e-06,5.91758742898611e-06,"-"
"1208","MIR1202",10.1022269370853,1.48725281610815e-06,5.94531775578334e-06,"+"
"1209","KLHL18",10.829582836958,1.52042786586366e-06,6.07290832444632e-06,"+"
"1210","TSPAN18",-10.2405989510762,1.52724746821252e-06,6.09510580495725e-06,"-"
"1211","SRCIN1",10.4377562064818,1.53092050983866e-06,6.10471935756472e-06,"+"
"1212","DSC3",10.102170426936,1.54861922521614e-06,6.1701998668059e-06,"+"
"1213","RNF187",10.766714696115,1.55383913515563e-06,6.18589380351733e-06,"+"
"1214","CHD4",-10.8824303130729,1.55803392783473e-06,6.19748421541508e-06,"-"
"1215","ITPR1",10.9486353047273,1.56307451178845e-06,6.21241713368428e-06,"+"
"1216","TATDN3",-10.6966274516308,1.57820026661232e-06,6.26737589430171e-06,"-"
"1217","GAPT",-10.6318832299406,1.58254852453955e-06,6.27947972473419e-06,"-"
"1218","DISC1-IT1",9.02631167093983,1.58449797793746e-06,6.28205314898194e-06,"+"
"1219","IAH1",9.85139789344706,1.5935992332307e-06,6.30777926005824e-06,"+"
"1220","ADCY5",9.85139789344706,1.5935992332307e-06,6.30777926005824e-06,"+"
"1221","LYPD2",9.89797767499109,1.61333281213904e-06,6.3806585993607e-06,"+"
"1222","LOC105378470",10.2127178136141,1.62452082185078e-06,6.41750875364471e-06,"+"
"1223","MOB2",-10.562870591343,1.62530818092928e-06,6.41750875364471e-06,"-"
"1224","UNC5B-AS1",-10.1147479428191,1.62703542315692e-06,6.41908011309212e-06,"-"
"1225","AVIL",10.4376872591791,1.62943697217979e-06,6.42330705196423e-06,"+"
"1226","DICER1",10.8295436687381,1.63370499326101e-06,6.43487880298321e-06,"+"
"1227","RFK",10.0570816024401,1.63806955748721e-06,6.44681164882293e-06,"+"
"1228","HSD11B2",10.5242631315883,1.64869621383419e-06,6.48335017638867e-06,"+"
"1229","MYO18B",10.5540911751777,1.65626789328498e-06,6.50782559534026e-06,"+"
"1230","LINC01010",10.2480538083259,1.65832549791158e-06,6.50886714489861e-06,"+"
"1231","ZFP90",10.625846636869,1.65922871306072e-06,6.50886714489861e-06,"+"
"1232","ST7-AS2",10.6993847316601,1.67671018808791e-06,6.57210511223742e-06,"+"
"1233","PHF11",-10.631827982229,1.67939324820901e-06,6.57728304590535e-06,"-"
"1234","YPEL2",-10.6965658432358,1.68153973354899e-06,6.58035281467427e-06,"-"
"1235","DIRC3-AS1",-10.6318250842409,1.68567268733313e-06,6.59118494504588e-06,"-"
"1236","LOC101929122",11.1199428738869,1.68750759664636e-06,6.59302118463208e-06,"+"
"1237","HPGD",-10.1685270018376,1.69529429647799e-06,6.61808905229765e-06,"-"
"1238","LINCR-0001",-10.5948880619931,1.72440176242691e-06,6.72628118801254e-06,"-"
"1239","CORO2A",-10.4293634896175,1.72712122051663e-06,6.73145147205392e-06,"-"
"1240","TLDC2",-10.4619800718436,1.73157478391948e-06,6.74336663834451e-06,"-"
"1241","LOC105369443",10.1646270331628,1.74466717179724e-06,6.78887814070014e-06,"+"
"1242","WFS1",-10.885209530852,1.75810245196169e-06,6.83564954953541e-06,"-"
"1243","MAP1LC3C",10.4078160762324,1.77535809179951e-06,6.88627064066077e-06,"+"
"1244","YWHAQ",10.9159377207887,1.77631548859455e-06,6.88627064066077e-06,"+"
"1245","LOC105376480",10.9485761116458,1.77350243285881e-06,6.88627064066077e-06,"+"
"1246","CDIP1",10.7391057560374,1.77682609614067e-06,6.88627064066077e-06,"+"
"1247","MIR650",10.6960381147483,1.78164641803869e-06,6.89512563787848e-06,"+"
"1248","GRPR",10.8079857540557,1.78196661753414e-06,6.89512563787848e-06,"+"
"1249","MIR4494",10.8079732753995,1.78852411530627e-06,6.90942636225116e-06,"+"
"1250","MIR122",10.1019075958609,1.78835427683753e-06,6.90942636225116e-06,"+"
"1251","IGSF23",-9.54395565586884,1.82653207582103e-06,7.05061822073521e-06,"-"
"1252","COL22A1",9.85070755224657,1.82825819280494e-06,7.05164441937304e-06,"+"
"1253","ANKRD17",-10.4293185814555,1.83563934553463e-06,7.06882169026054e-06,"-"
"1254","LINC00379",-10.4293185814555,1.83563934553463e-06,7.06882169026054e-06,"-"
"1255","MIR1537",9.29667936711114,1.84376019151282e-06,7.09443662535092e-06,"+"
"1256","LINC00504",-9.98599860176639,1.84930433966588e-06,7.11010402567399e-06,"-"
"1257","IBA57-DT",10.4074944306491,1.85290372685765e-06,7.11827533571647e-06,"+"
"1258","FBXW5",-10.695892257319,1.85907353186431e-06,7.1363005448114e-06,"-"
"1259","MN1",9.85062959902238,1.94788165718158e-06,7.47126332210474e-06,"+"
"1260","TAX1BP1",-10.4621124609457,1.96042606748186e-06,7.51341069830943e-06,"-"
"1261","PART1",10.5184619313225,1.96343107302655e-06,7.51896007267662e-06,"+"
"1262","LPAR1",10.2126146370172,1.98991779849918e-06,7.61435265368664e-06,"+"
"1263","OLFM1",-10.1684286008981,2.00994325073286e-06,7.68488991115517e-06,"-"
"1264","ATOH8",9.76476072685844,2.0146058231977e-06,7.69662303815007e-06,"+"
"1265","ZNF736",9.85060727366971,2.01622816766876e-06,7.69673187483989e-06,"+"
"1266","NCOA1",-10.6315553641914,2.02175135672479e-06,7.7117198275071e-06,"-"
"1267","SNORA70C",-9.98691190282151,2.02914538687483e-06,7.73381458028301e-06,"-"
"1268","FKBP5",10.6992902051593,2.03335833042756e-06,7.74375976154156e-06,"+"
"1269","ZNF609",-10.4619903481054,2.05979161230249e-06,7.83392641330275e-06,"-"
"1270","ERVK13-1",10.4076876814982,2.06027884549482e-06,7.83392641330275e-06,"+"
"1271","LOC441204",10.4377538675121,2.06794364605891e-06,7.85688423825213e-06,"+"
"1272","TRIM36",10.4373168799018,2.09098866833882e-06,7.93819518821396e-06,"+"
"1273","CCL26",10.4375716719006,2.11208870161199e-06,8.01200026715186e-06,"+"
"1274","HSPA6",10.6992279594859,2.14154361060416e-06,8.11735800283162e-06,"+"
"1275","LINC01215",10.4624080809909,2.15996798523213e-06,8.15518795987958e-06,"+"
"1276","SND1",10.8077272995915,2.15942956510569e-06,8.15518795987958e-06,"+"
